transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
252,5/5/2023,17:37:00,1,Male,54,Electronics,1,300.00,84.00,300.00
606,6/13/2023,20:19:00,2,Male,22,Electronics,1,50.00,19.50,50.00
779,5/15/2023,19:19:00,3,Female,56,Electronics,2,500.00,155.00,1000.00
824,2/25/2023,19:10:00,3,Male,63,Clothing,4,30.00,9.30,120.00
866,7/6/2023,18:16:00,4,Male,24,Electronics,1,50.00,22.50,50.00
1252,12/30/2023,20:18:00,5,Male,54,Electronics,1,300.00,117.00,300.00
1606,10/19/2023,19:52:00,2,Male,22,Electronics,1,50.00,26.50,50.00
1779,1/2/2023,19:45:00,3,Female,56,Electronics,2,500.00,190.00,1000.00
1824,1/24/2023,20:19:00,4,Male,63,Clothing,4,30.00,12.60,120.00
1866,8/17/2023,22:38:00,5,Male,24,Electronics,1,50.00,20.00,50.00
5,9/5/2023,22:10:00,3,Male,30,Beauty,2,50.00,24.00,100.00
90,9/10/2023,17:53:00,3,Female,51,Electronics,1,30.00,13.50,30.00
380,8/30/2023,22:26:00,2,Male,56,Electronics,2,300.00,102.00,600.00
593,1/18/2023,22:05:00,2,Male,35,Electronics,2,30.00,13.20,60.00
820,2/17/2023,22:49:00,1,Male,49,Electronics,4,50.00,24.00,200.00
1005,8/12/2023,20:38:00,2,Male,30,Beauty,2,50.00,17.50,100.00
1090,2/18/2023,19:54:00,4,Female,51,Electronics,1,30.00,7.50,30.00
1380,2/9/2023,19:45:00,3,Male,56,Electronics,2,300.00,159.00,600.00
1593,2/24/2023,22:39:00,5,Male,35,Electronics,2,30.00,14.40,60.00
1820,5/13/2023,21:31:00,1,Male,49,Electronics,4,50.00,22.00,200.00
120,3/31/2023,19:35:00,4,Male,60,Beauty,1,50.00,12.50,50.00
221,11/27/2023,21:01:00,3,Male,39,Beauty,2,300.00,111.00,600.00
341,1/20/2023,17:06:00,5,Male,31,Clothing,4,50.00,18.50,200.00
640,12/25/2023,20:05:00,3,Female,51,Electronics,4,30.00,12.60,120.00
744,5/23/2023,18:02:00,1,Male,40,Electronics,1,25.00,6.50,25.00
1120,3/2/2023,19:32:00,4,Male,60,Beauty,1,50.00,26.50,50.00
1221,9/14/2023,22:57:00,5,Male,39,Beauty,2,300.00,114.00,600.00
1341,1/30/2023,22:10:00,1,Male,31,Clothing,4,50.00,21.00,200.00
1640,6/10/2023,19:44:00,5,Female,51,Electronics,4,30.00,14.10,120.00
1744,7/7/2023,21:49:00,4,Male,40,Electronics,1,25.00,8.75,25.00
273,9/26/2023,20:24:00,1,Female,22,Beauty,1,50.00,14.50,50.00
283,6/1/2023,20:08:00,3,Female,18,Electronics,1,500.00,165.00,500.00
452,1/30/2023,22:41:00,4,Female,48,Clothing,3,500.00,240.00,1500.00
469,3/21/2023,19:24:00,4,Male,18,Beauty,3,25.00,8.75,75.00
620,11/6/2023,20:59:00,4,Male,63,Electronics,3,25.00,7.00,75.00
946,8/8/2023,20:15:00,2,Male,62,Electronics,4,500.00,235.00,2000.00
1273,6/20/2023,20:39:00,1,Female,22,Beauty,1,50.00,25.50,50.00
1283,10/14/2023,20:15:00,1,Female,18,Electronics,1,500.00,130.00,500.00
1452,8/6/2023,17:41:00,3,Female,48,Clothing,3,500.00,185.00,1500.00
1469,12/8/2023,17:22:00,3,Male,18,Beauty,3,25.00,12.50,75.00
1620,2/3/2023,22:48:00,5,Male,63,Electronics,3,25.00,7.75,75.00
1946,7/27/2023,20:48:00,5,Male,62,Electronics,4,500.00,165.00,2000.00
148,7/3/2023,20:39:00,5,Male,18,Clothing,2,30.00,9.90,60.00
414,5/10/2023,19:40:00,1,Male,48,Beauty,4,25.00,9.75,100.00
883,8/20/2023,20:43:00,5,Male,40,Electronics,1,500.00,245.00,500.00
1148,8/11/2023,22:04:00,2,Male,18,Clothing,2,30.00,10.80,60.00
1414,11/22/2023,21:28:00,4,Male,48,Beauty,4,25.00,11.25,100.00
1883,9/20/2023,17:54:00,3,Male,40,Electronics,1,500.00,200.00,500.00
731,9/30/2023,18:49:00,1,Male,54,Clothing,4,500.00,165.00,2000.00
930,1/12/2023,17:54:00,1,Male,54,Clothing,4,50.00,26.00,200.00
1731,12/19/2023,17:41:00,3,Male,54,Clothing,4,500.00,195.00,2000.00
1930,12/21/2023,19:58:00,5,Male,54,Clothing,4,50.00,13.00,200.00
518,7/31/2023,17:01:00,2,Female,40,Clothing,1,30.00,16.20,30.00
1518,5/18/2023,20:03:00,3,Female,40,Clothing,1,30.00,12.60,30.00
758,4/23/2023,18:30:00,1,Male,64,Clothing,4,25.00,6.75,100.00
1758,7/22/2023,18:19:00,3,Male,64,Clothing,4,25.00,7.50,100.00
639,8/1/2023,19:47:00,4,Female,62,Beauty,4,50.00,26.50,200.00
838,9/30/2023,21:20:00,1,Male,47,Electronics,2,300.00,153.00,600.00
1639,12/20/2023,18:13:00,5,Female,62,Beauty,4,50.00,24.00,200.00
1838,6/28/2023,17:06:00,4,Male,47,Electronics,2,300.00,102.00,600.00
353,3/18/2023,21:35:00,5,Male,31,Electronics,1,500.00,270.00,500.00
501,6/28/2023,20:21:00,2,Male,39,Electronics,2,30.00,9.00,60.00
721,6/23/2023,17:10:00,5,Female,52,Clothing,1,500.00,145.00,500.00
1353,9/4/2023,21:59:00,3,Male,31,Electronics,1,500.00,235.00,500.00
1501,1/31/2023,18:00:00,1,Male,39,Electronics,2,30.00,13.50,60.00
1721,1/21/2023,22:42:00,3,Female,52,Clothing,1,500.00,215.00,500.00
123,8/11/2023,19:00:00,3,Female,40,Electronics,2,30.00,11.70,60.00
164,2/28/2023,18:26:00,3,Female,47,Beauty,3,500.00,185.00,1500.00
425,6/11/2023,18:28:00,2,Female,55,Electronics,4,30.00,15.60,120.00
1123,12/11/2023,21:04:00,1,Female,40,Electronics,2,30.00,10.80,60.00
1164,4/7/2023,20:53:00,1,Female,47,Beauty,3,500.00,245.00,1500.00
1425,12/2/2023,22:15:00,1,Female,55,Electronics,4,30.00,10.20,120.00
48,10/6/2023,17:34:00,2,Male,54,Electronics,3,300.00,123.00,900.00
118,3/13/2023,20:07:00,3,Female,30,Electronics,4,500.00,270.00,2000.00
203,3/12/2023,21:33:00,4,Male,56,Clothing,2,500.00,175.00,1000.00
305,3/22/2023,22:09:00,4,Female,18,Beauty,1,30.00,14.40,30.00
358,10/12/2023,18:32:00,4,Female,32,Beauty,1,300.00,132.00,300.00
376,1/29/2023,18:21:00,4,Female,64,Beauty,1,30.00,12.00,30.00
398,2/23/2023,21:17:00,5,Female,48,Clothing,2,300.00,114.00,600.00
411,7/25/2023,20:04:00,3,Male,62,Electronics,4,50.00,24.50,200.00
504,3/31/2023,18:07:00,4,Female,38,Beauty,3,50.00,22.00,150.00
970,5/25/2023,18:13:00,2,Male,59,Electronics,4,500.00,220.00,2000.00
996,7/3/2023,17:38:00,2,Male,62,Clothing,1,50.00,13.50,50.00
1048,7/12/2023,19:14:00,3,Male,54,Electronics,3,300.00,93.00,900.00
1118,10/13/2023,17:24:00,1,Female,30,Electronics,4,500.00,170.00,2000.00
1203,11/26/2023,18:36:00,2,Male,56,Clothing,2,500.00,145.00,1000.00
1305,4/5/2023,18:24:00,5,Female,18,Beauty,1,30.00,7.80,30.00
1358,5/4/2023,21:40:00,5,Female,32,Beauty,1,300.00,156.00,300.00
1376,7/15/2023,19:49:00,3,Female,64,Beauty,1,30.00,9.90,30.00
1398,7/19/2023,17:20:00,1,Female,48,Clothing,2,300.00,120.00,600.00
1411,11/24/2023,20:27:00,1,Male,62,Electronics,4,50.00,26.00,200.00
1504,1/25/2023,17:01:00,4,Female,38,Beauty,3,50.00,25.50,150.00
1970,5/22/2023,17:44:00,5,Male,59,Electronics,4,500.00,230.00,2000.00
1996,12/7/2023,18:49:00,2,Male,62,Clothing,1,50.00,25.00,50.00
81,6/7/2023,22:48:00,4,Male,40,Electronics,1,50.00,14.50,50.00
155,7/18/2023,18:05:00,3,Male,31,Electronics,4,500.00,150.00,2000.00
470,12/26/2023,18:58:00,4,Female,57,Clothing,2,500.00,165.00,1000.00
1081,6/27/2023,22:23:00,5,Male,40,Electronics,1,50.00,17.00,50.00
1155,12/3/2023,18:22:00,3,Male,31,Electronics,4,500.00,255.00,2000.00
1470,6/26/2023,19:47:00,1,Female,57,Clothing,2,500.00,165.00,1000.00
106,5/17/2023,18:58:00,1,Female,46,Clothing,1,50.00,15.00,50.00
818,5/29/2023,18:56:00,4,Male,30,Electronics,1,500.00,265.00,500.00
1106,8/12/2023,17:50:00,3,Female,46,Clothing,1,50.00,14.00,50.00
1818,9/20/2023,17:29:00,4,Male,30,Electronics,1,500.00,150.00,500.00
94,3/13/2023,22:39:00,5,Female,47,Beauty,2,500.00,250.00,1000.00
811,4/15/2023,18:34:00,2,Male,61,Beauty,2,25.00,6.75,50.00
881,12/21/2023,20:52:00,4,Male,22,Electronics,1,300.00,99.00,300.00
1094,6/15/2023,20:34:00,1,Female,47,Beauty,2,500.00,210.00,1000.00
1811,12/9/2023,21:58:00,5,Male,61,Beauty,2,25.00,8.50,50.00
1881,7/11/2023,17:23:00,5,Male,22,Electronics,1,300.00,147.00,300.00
403,4/22/2023,19:31:00,5,Male,32,Clothing,2,300.00,78.00,600.00
653,11/25/2023,22:53:00,3,Male,54,Clothing,3,25.00,9.25,75.00
694,6/30/2023,17:47:00,3,Female,39,Electronics,2,25.00,10.00,50.00
1403,3/25/2023,18:20:00,4,Male,32,Clothing,2,300.00,162.00,600.00
1653,7/23/2023,19:34:00,2,Male,54,Clothing,3,25.00,12.75,75.00
1694,1/10/2023,19:22:00,4,Female,39,Electronics,2,25.00,9.75,50.00
4,8/27/2023,18:12:00,3,Male,37,Clothing,1,500.00,200.00,500.00
647,3/1/2023,19:53:00,5,Male,59,Clothing,3,500.00,190.00,1500.00
911,7/15/2023,17:29:00,3,Male,42,Electronics,3,300.00,84.00,900.00
1004,1/11/2023,21:46:00,2,Male,37,Clothing,1,500.00,230.00,500.00
1647,5/1/2023,20:26:00,5,Male,59,Clothing,3,500.00,240.00,1500.00
1911,12/13/2023,18:33:00,4,Male,42,Electronics,3,300.00,75.00,900.00
419,3/31/2023,19:18:00,5,Female,44,Clothing,3,30.00,11.70,90.00
642,5/4/2023,21:40:00,1,Female,54,Clothing,4,25.00,12.00,100.00
843,1/25/2023,22:46:00,3,Male,21,Beauty,3,500.00,180.00,1500.00
895,8/31/2023,21:51:00,3,Female,55,Clothing,4,30.00,14.40,120.00
1419,2/5/2023,18:42:00,3,Female,44,Clothing,3,30.00,9.30,90.00
1642,12/27/2023,18:30:00,4,Female,54,Clothing,4,25.00,11.50,100.00
1843,9/21/2023,18:58:00,1,Male,21,Beauty,3,500.00,240.00,1500.00
1895,3/27/2023,20:59:00,4,Female,55,Clothing,4,30.00,15.30,120.00
31,12/31/2023,17:47:00,3,Male,44,Electronics,4,300.00,129.00,1200.00
37,5/26/2023,22:42:00,2,Female,18,Beauty,3,25.00,8.75,75.00
72,12/6/2023,19:19:00,5,Female,20,Electronics,4,500.00,195.00,2000.00
243,6/24/2023,18:02:00,5,Female,47,Electronics,3,300.00,156.00,900.00
281,9/18/2023,20:09:00,4,Female,29,Beauty,4,500.00,275.00,2000.00
489,10/31/2023,22:01:00,1,Male,44,Electronics,1,30.00,14.40,30.00
491,12/30/2023,21:11:00,4,Female,60,Electronics,3,300.00,78.00,900.00
729,8/26/2023,22:29:00,3,Male,29,Clothing,4,300.00,84.00,1200.00
822,2/16/2023,17:39:00,3,Female,52,Beauty,3,50.00,13.50,150.00
1031,11/12/2023,21:15:00,3,Male,44,Electronics,4,300.00,126.00,1200.00
1037,10/17/2023,17:38:00,2,Female,18,Beauty,3,25.00,11.50,75.00
1072,2/24/2023,18:10:00,4,Female,20,Electronics,4,500.00,180.00,2000.00
1243,12/8/2023,17:11:00,4,Female,47,Electronics,3,300.00,138.00,900.00
1281,3/14/2023,19:34:00,4,Female,29,Beauty,4,500.00,165.00,2000.00
1489,4/28/2023,18:30:00,2,Male,44,Electronics,1,30.00,10.50,30.00
1491,5/26/2023,22:14:00,107,Female,60,Electronics,3,300.00,129.00,900.00
1729,11/22/2023,18:55:00,82,Male,29,Clothing,4,300.00,81.00,1200.00
1822,9/9/2023,17:15:00,15,Female,52,Beauty,3,50.00,21.00,150.00
840,7/1/2023,18:59:00,60,Male,62,Clothing,2,25.00,11.75,50.00
1840,5/12/2023,20:22:00,138,Male,62,Clothing,2,25.00,11.00,50.00
404,2/13/2023,19:55:00,59,Male,46,Electronics,2,500.00,160.00,1000.00
899,5/22/2023,21:34:00,147,Male,26,Clothing,2,300.00,153.00,600.00
990,3/29/2023,21:45:00,68,Female,58,Beauty,2,500.00,235.00,1000.00
1404,8/20/2023,18:15:00,155,Male,46,Electronics,2,500.00,185.00,1000.00
1899,5/3/2023,21:03:00,51,Male,26,Clothing,2,300.00,99.00,600.00
1990,11/22/2023,17:02:00,48,Female,58,Beauty,2,500.00,155.00,1000.00
382,7/14/2023,21:20:00,29,Female,53,Clothing,2,500.00,245.00,1000.00
578,12/5/2023,22:42:00,68,Female,54,Clothing,4,30.00,9.30,120.00
923,6/10/2023,17:20:00,62,Male,32,Beauty,3,300.00,165.00,900.00
1382,5/20/2023,18:13:00,139,Female,53,Clothing,2,500.00,185.00,1000.00
1578,11/20/2023,18:43:00,66,Female,54,Clothing,4,30.00,12.00,120.00
1923,4/3/2022,17:38:00,74,Male,32,Beauty,3,300.00,159.00,900.00
307,11/11/2022,22:54:00,32,Female,26,Electronics,2,25.00,8.50,50.00
561,7/29/2022,17:04:00,34,Female,64,Clothing,4,500.00,250.00,2000.00
651,9/28/2023,21:02:00,30,Male,51,Clothing,3,50.00,26.00,150.00
1307,1/29/2022,22:11:00,68,Female,26,Electronics,2,25.00,11.75,50.00
1561,9/17/2023,19:38:00,16,Female,64,Clothing,4,500.00,170.00,2000.00
1651,12/4/2022,21:29:00,155,Male,51,Clothing,3,50.00,23.50,150.00
988,8/5/2022,18:41:00,85,Female,63,Clothing,3,25.00,8.00,75.00
1988,11/30/2023,18:47:00,144,Female,63,Clothing,3,25.00,7.25,75.00
67,8/19/2023,20:19:00,119,Female,48,Beauty,4,300.00,129.00,1200.00
1067,10/3/2023,17:01:00,105,Female,48,Beauty,4,300.00,129.00,1200.00
915,10/11/2023,19:06:00,95,Female,26,Beauty,3,30.00,12.90,90.00
985,6/13/2023,22:33:00,113,Female,19,Electronics,2,25.00,9.00,50.00
1915,7/10/2023,22:50:00,53,Female,26,Beauty,3,30.00,9.30,90.00
1985,3/31/2023,20:15:00,113,Female,19,Electronics,2,25.00,9.75,50.00
56,12/27/2022,19:37:00,97,Female,26,Clothing,3,300.00,120.00,900.00
159,11/10/2022,21:30:00,42,Male,26,Clothing,4,50.00,23.50,200.00
862,12/11/2022,21:37:00,29,Male,28,Electronics,4,300.00,78.00,1200.00
1056,4/17/2022,19:46:00,54,Female,26,Clothing,3,300.00,114.00,900.00
1159,4/2/2023,18:08:00,41,Male,26,Clothing,4,50.00,18.00,200.00
1862,2/6/2022,22:50:00,64,Male,28,Electronics,4,300.00,165.00,1200.00
315,7/3/2023,18:53:00,122,Male,47,Clothing,2,30.00,15.00,60.00
545,12/19/2023,17:18:00,61,Male,27,Clothing,2,25.00,8.25,50.00
902,2/14/2022,17:16:00,108,Female,54,Beauty,1,50.00,21.50,50.00
1315,8/31/2022,20:52:00,14,Male,47,Clothing,2,30.00,12.90,60.00
1545,7/15/2023,18:21:00,16,Male,27,Clothing,2,25.00,8.25,50.00
1902,12/21/2022,17:12:00,97,Female,54,Beauty,1,50.00,14.00,50.00
170,9/21/2023,20:46:00,125,Female,25,Clothing,2,25.00,12.50,50.00
685,7/4/2023,22:15:00,90,Male,57,Electronics,2,25.00,7.75,50.00
958,1/1/2022,21:14:00,116,Male,62,Electronics,2,25.00,11.00,50.00
1170,1/6/2023,17:13:00,96,Female,25,Clothing,2,25.00,8.00,50.00
1685,4/20/2022,20:32:00,76,Male,57,Electronics,2,25.00,8.75,50.00
1958,11/27/2022,19:19:00,125,Male,62,Electronics,2,25.00,11.75,50.00
363,5/23/2022,22:51:00,92,Male,64,Beauty,1,25.00,13.50,25.00
394,8/19/2022,19:27:00,105,Female,27,Clothing,1,500.00,165.00,500.00
537,10/1/2023,18:07:00,98,Female,21,Beauty,1,500.00,275.00,500.00
1363,7/4/2023,20:27:00,33,Male,64,Beauty,1,25.00,7.75,25.00
1394,4/17/2022,20:06:00,14,Female,27,Clothing,1,500.00,250.00,500.00
1537,11/29/2022,17:57:00,116,Female,21,Beauty,1,500.00,140.00,500.00
387,1/26/2023,21:58:00,118,Male,44,Beauty,1,30.00,9.00,30.00
556,2/5/2022,17:37:00,42,Female,18,Electronics,1,50.00,12.50,50.00
782,4/13/2022,21:51:00,71,Male,59,Clothing,3,300.00,150.00,900.00
906,7/19/2022,17:55:00,6,Female,20,Clothing,1,50.00,17.00,50.00
1387,7/26/2022,17:48:00,37,Male,44,Beauty,1,30.00,15.60,30.00
1556,5/17/2023,19:13:00,35,Female,18,Electronics,1,50.00,22.50,50.00
1782,4/7/2023,20:23:00,116,Male,59,Clothing,3,300.00,141.00,900.00
1906,10/1/2022,20:10:00,58,Female,20,Clothing,1,50.00,26.50,50.00
560,10/23/2023,22:51:00,7,Female,25,Electronics,1,50.00,19.00,50.00
944,8/23/2022,20:22:00,136,Male,44,Clothing,2,25.00,12.00,50.00
1560,11/13/2022,17:16:00,91,Female,25,Electronics,1,50.00,18.50,50.00
1944,7/18/2023,21:08:00,63,Male,44,Clothing,2,25.00,6.50,50.00
481,7/13/2023,17:12:00,48,Female,43,Electronics,4,300.00,114.00,1200.00
867,7/24/2022,22:40:00,152,Male,21,Electronics,1,500.00,185.00,500.00
882,10/22/2023,21:41:00,144,Female,64,Electronics,2,25.00,13.25,50.00
961,3/22/2023,22:36:00,86,Male,53,Beauty,4,50.00,23.00,200.00
1481,11/9/2023,17:22:00,20,Female,43,Electronics,4,300.00,114.00,1200.00
1867,5/16/2023,19:55:00,144,Male,21,Electronics,1,500.00,190.00,500.00
1882,6/21/2023,20:56:00,15,Female,64,Electronics,2,25.00,9.00,50.00
1961,5/15/2022,21:17:00,95,Male,53,Beauty,4,50.00,20.50,200.00
187,2/20/2022,20:19:00,88,Female,64,Clothing,2,50.00,21.00,100.00
446,11/2/2022,19:57:00,104,Male,21,Electronics,1,50.00,13.00,50.00
1187,7/7/2023,17:05:00,52,Female,64,Clothing,2,50.00,12.50,100.00
1446,1/23/2022,18:55:00,155,Male,21,Electronics,1,50.00,23.50,50.00
539,11/30/2023,18:13:00,135,Male,25,Beauty,1,500.00,205.00,500.00
587,9/4/2023,19:00:00,91,Female,40,Beauty,4,300.00,99.00,1200.00
1539,12/6/2022,21:52:00,96,Male,25,Beauty,1,500.00,170.00,500.00
1587,11/5/2022,20:06:00,140,Female,40,Beauty,4,300.00,105.00,1200.00
212,10/12/2023,18:13:00,105,Male,21,Clothing,3,500.00,215.00,1500.00
765,10/16/2022,19:03:00,77,Male,43,Clothing,4,50.00,12.50,200.00
769,9/9/2022,18:57:00,18,Female,31,Electronics,4,30.00,10.20,120.00
1212,3/16/2022,18:05:00,142,Male,21,Clothing,3,500.00,265.00,1500.00
1765,10/18/2022,22:49:00,13,Male,43,Clothing,4,50.00,16.00,200.00
1769,10/8/2023,22:50:00,116,Female,31,Electronics,4,30.00,9.30,120.00
321,9/24/2023,19:53:00,30,Female,26,Electronics,2,25.00,9.50,50.00
356,8/27/2023,18:35:00,71,Male,50,Electronics,3,500.00,255.00,1500.00
510,5/29/2023,17:04:00,14,Female,39,Beauty,4,50.00,13.00,200.00
534,4/27/2023,22:30:00,112,Male,45,Clothing,2,500.00,140.00,1000.00
1321,4/23/2023,22:54:00,155,Female,26,Electronics,2,25.00,10.50,50.00
1356,12/18/2023,21:31:00,11,Male,50,Electronics,3,500.00,245.00,1500.00
1510,11/20/2022,18:21:00,124,Female,39,Beauty,4,50.00,19.00,200.00
1534,6/13/2022,19:44:00,72,Male,45,Clothing,2,500.00,270.00,1000.00
104,6/9/2022,22:58:00,129,Female,34,Beauty,2,500.00,190.00,1000.00
110,11/18/2022,17:28:00,149,Male,27,Clothing,3,300.00,99.00,900.00
352,7/28/2023,17:55:00,54,Male,57,Electronics,2,500.00,175.00,1000.00
365,2/23/2023,22:12:00,151,Male,31,Clothing,1,300.00,93.00,300.00
887,2/24/2022,19:20:00,44,Male,59,Clothing,4,25.00,10.00,100.00
1104,7/11/2022,20:13:00,70,Female,34,Beauty,2,500.00,150.00,1000.00
1110,10/26/2022,19:14:00,62,Male,27,Clothing,3,300.00,114.00,900.00
1352,10/19/2023,17:40:00,14,Male,57,Electronics,2,500.00,260.00,1000.00
1365,11/8/2023,20:22:00,18,Male,31,Clothing,1,300.00,156.00,300.00
1887,12/11/2023,19:34:00,113,Male,59,Clothing,4,25.00,10.00,100.00
629,1/5/2023,19:55:00,39,Male,62,Electronics,2,25.00,8.00,50.00
1629,2/17/2022,20:18:00,144,Male,62,Electronics,2,25.00,10.75,50.00
655,10/31/2022,18:43:00,19,Female,55,Clothing,1,500.00,210.00,500.00
1655,5/28/2023,17:57:00,8,Female,55,Clothing,1,500.00,125.00,500.00
567,5/8/2023,19:53:00,5,Female,25,Clothing,3,300.00,144.00,900.00
1567,4/7/2023,17:10:00,76,Female,25,Clothing,3,300.00,162.00,900.00
182,6/21/2023,19:27:00,27,Male,62,Beauty,4,30.00,10.20,120.00
819,8/15/2023,21:59:00,111,Female,35,Beauty,2,50.00,26.00,100.00
1182,1/3/2023,21:26:00,14,Male,62,Beauty,4,30.00,12.90,120.00
1819,11/5/2022,20:44:00,83,Female,35,Beauty,2,50.00,13.50,100.00
100,2/8/2022,19:34:00,21,Male,41,Electronics,1,30.00,9.30,30.00
833,5/9/2023,18:39:00,85,Male,42,Beauty,4,50.00,24.50,200.00
1100,1/20/2023,18:15:00,136,Male,41,Electronics,1,30.00,13.20,30.00
1833,1/30/2022,17:20:00,56,Male,42,Beauty,4,50.00,18.00,200.00
542,6/1/2023,18:41:00,50,Female,20,Beauty,1,50.00,24.00,50.00
723,7/14/2022,21:57:00,120,Female,54,Beauty,4,50.00,20.50,200.00
726,6/5/2022,19:37:00,72,Male,47,Clothing,4,300.00,126.00,1200.00
1542,5/17/2023,20:30:00,147,Female,20,Beauty,1,50.00,14.50,50.00
1723,2/10/2022,17:43:00,40,Female,54,Beauty,4,50.00,18.00,200.00
1726,6/26/2023,18:12:00,13,Male,47,Clothing,4,300.00,93.00,1200.00
488,7/5/2022,17:28:00,26,Female,51,Electronics,3,300.00,123.00,900.00
1488,11/12/2022,19:24:00,9,Female,51,Electronics,3,300.00,126.00,900.00
239,9/19/2022,19:34:00,1,Male,38,Electronics,3,500.00,165.00,1500.00
498,3/22/2022,22:20:00,41,Female,50,Clothing,4,25.00,8.25,100.00
532,8/15/2022,18:04:00,92,Female,64,Clothing,4,30.00,12.90,120.00
669,1/23/2022,20:24:00,110,Male,24,Beauty,4,300.00,87.00,1200.00
877,10/1/2022,19:52:00,134,Female,58,Clothing,1,25.00,6.75,25.00
1239,7/8/2022,20:42:00,134,Male,38,Electronics,3,500.00,255.00,1500.00
1498,8/29/2022,17:08:00,51,Female,50,Clothing,4,25.00,12.50,100.00
1532,3/23/2022,22:48:00,51,Female,64,Clothing,4,30.00,15.60,120.00
1669,8/4/2022,22:28:00,83,Male,24,Beauty,4,300.00,123.00,1200.00
1877,1/25/2023,20:19:00,72,Female,58,Clothing,1,25.00,10.50,25.00
422,8/21/2022,22:34:00,67,Female,28,Clothing,3,30.00,13.20,90.00
466,1/11/2023,21:52:00,66,Male,63,Electronics,4,25.00,13.75,100.00
1422,5/7/2022,20:41:00,35,Female,28,Clothing,3,30.00,13.50,90.00
1466,1/16/2023,22:27:00,64,Male,63,Electronics,4,25.00,10.75,100.00
583,1/28/2022,19:44:00,131,Female,24,Electronics,4,25.00,7.75,100.00
654,8/14/2023,17:40:00,92,Male,42,Clothing,3,25.00,9.25,75.00
1583,11/12/2023,22:54:00,102,Female,24,Electronics,4,25.00,13.00,100.00
1654,10/13/2023,20:47:00,111,Male,42,Clothing,3,25.00,6.25,75.00
40,6/7/2022,21:33:00,78,Male,45,Beauty,1,50.00,24.50,50.00
699,11/21/2022,22:21:00,129,Female,37,Clothing,4,30.00,16.20,120.00
727,11/15/2023,18:37:00,32,Male,55,Beauty,3,300.00,105.00,900.00
830,9/29/2022,20:19:00,77,Female,64,Clothing,3,50.00,18.50,150.00
1040,12/12/2023,21:24:00,112,Male,45,Beauty,1,50.00,21.00,50.00
1699,7/29/2023,21:45:00,23,Female,37,Clothing,4,30.00,12.90,120.00
1727,8/8/2023,21:06:00,72,Male,55,Beauty,3,300.00,75.00,900.00
1830,3/4/2023,18:04:00,87,Female,64,Clothing,3,50.00,21.00,150.00
224,11/11/2022,21:32:00,99,Female,25,Clothing,1,50.00,24.00,50.00
271,9/12/2023,18:23:00,44,Female,62,Beauty,4,30.00,9.30,120.00
1224,1/20/2022,17:10:00,103,Female,25,Clothing,1,50.00,20.00,50.00
1271,1/19/2022,19:31:00,27,Female,62,Beauty,4,30.00,9.00,120.00
36,2/22/2023,22:06:00,40,Male,52,Beauty,3,300.00,144.00,900.00
157,5/15/2022,21:59:00,98,Male,62,Electronics,4,500.00,170.00,2000.00
796,10/1/2022,19:50:00,38,Male,43,Beauty,4,30.00,7.80,120.00
839,11/11/2023,21:02:00,130,Female,20,Electronics,4,300.00,96.00,1200.00
927,2/21/2022,17:13:00,83,Male,43,Electronics,4,500.00,250.00,2000.00
1036,8/17/2022,18:03:00,121,Male,52,Beauty,3,300.00,117.00,900.00
1157,12/23/2022,21:24:00,81,Male,62,Electronics,4,500.00,270.00,2000.00
1796,11/12/2023,18:36:00,69,Male,43,Beauty,4,30.00,11.10,120.00
1839,8/28/2022,21:57:00,92,Female,20,Electronics,4,300.00,156.00,1200.00
1927,9/6/2023,19:44:00,46,Male,43,Electronics,4,500.00,180.00,2000.00
407,7/16/2022,22:17:00,117,Female,46,Electronics,3,300.00,138.00,900.00
1407,4/10/2022,19:41:00,54,Female,46,Electronics,3,300.00,120.00,900.00
46,11/8/2022,17:50:00,54,Female,20,Electronics,4,300.00,84.00,1200.00
509,7/10/2023,19:35:00,70,Female,37,Electronics,3,300.00,141.00,900.00
874,1/17/2022,18:14:00,90,Male,60,Beauty,1,30.00,12.60,30.00
1046,7/21/2023,21:47:00,5,Female,20,Electronics,4,300.00,156.00,1200.00
1509,11/25/2022,20:40:00,67,Female,37,Electronics,3,300.00,129.00,900.00
1874,5/14/2022,20:58:00,126,Male,60,Beauty,1,30.00,12.60,30.00
788,6/20/2022,18:54:00,90,Female,52,Beauty,3,300.00,105.00,900.00
1788,5/3/2022,20:35:00,98,Female,52,Beauty,3,300.00,150.00,900.00
378,11/3/2022,18:16:00,81,Male,50,Beauty,1,300.00,165.00,300.00
1378,4/28/2022,21:56:00,27,Male,50,Beauty,1,300.00,132.00,300.00
480,12/22/2022,22:12:00,126,Female,42,Beauty,4,500.00,225.00,2000.00
492,12/16/2023,17:52:00,4,Male,61,Beauty,4,25.00,6.50,100.00
737,3/23/2023,21:11:00,26,Female,33,Clothing,1,50.00,14.00,50.00
1480,11/26/2023,18:05:00,3,Female,42,Beauty,4,500.00,165.00,2000.00
1492,8/26/2023,22:09:00,146,Male,61,Beauty,4,25.00,10.00,100.00
1737,11/14/2022,22:32:00,40,Female,33,Clothing,1,50.00,14.00,50.00
684,6/20/2023,18:02:00,54,Female,28,Clothing,2,500.00,225.00,1000.00
878,10/26/2023,18:53:00,31,Female,20,Clothing,1,30.00,11.70,30.00
